Name,Director,Production,Rated,Runtime,Year,imdbVotes,Actor1,Actor2,Actor3,Actor4,Genre1,Genre2,Genre3
American Pie,"Paul Weitz, Chris Weitz",Universal Pictures,R,Less than 2 hours,1999,"326,980",Jason Biggs, Chris Klein, Thomas Ian Nicholas, Alyson Hannigan,Crime, Film-Noir, Thriller
Arlington Road,Mark Pellington,Sony Pictures Home Entertainment,R,Less than 2 hours,1999,"72,308",Jeff Bridges, Tim Robbins, Joan Cusack, Hope Davis,Drama, Music,
Muppets from Space,Tim Hill,Columbia Pictures,G,Less than 2 hours,1999,"15,242",Dave Goelz, Steve Whitmire, Bill Barretta, Jerry Nelson,Animation, Comedy, Drama
Eyes Wide Shut,Stanley Kubrick,Warner Bros. Pictures,R,More than 2 hours,1999,"239,274",Tom Cruise, Nicole Kidman, Sydney Pollack, Marie Richardson,Biography, Drama, Music
Lake Placid,Steve Miner,20th Century Fox,R,Less than 2 hours,1999,"44,899",Bill Pullman, Bridget Fonda, Oliver Platt, Brendan Gleeson,Action, Adventure, Drama
Ghostbusters,Ivan Reitman,Columbia Pictures,PG,Less than 2 hours,1984,"288,127",Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis,Comedy,,
Ghostbusters,Ivan Reitman,Columbia Pictures,PG,Less than 2 hours,1984,"288,127",Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis,Action, Adventure, Mystery
Ghostbusters,Ivan Reitman,Columbia Pictures,PG,Less than 2 hours,1984,"288,127",Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis,Comedy,,
Ghostbusters,Ivan Reitman,Columbia Pictures,PG,Less than 2 hours,1984,"288,127",Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis,Action, Adventure, Mystery
Ghostbusters,Ivan Reitman,Columbia Pictures,PG,Less than 2 hours,1984,"288,127",Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis,Comedy,,
Ghostbusters,Ivan Reitman,Columbia Pictures,PG,Less than 2 hours,1984,"288,127",Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis,Action, Adventure, Mystery
Ghostbusters,Ivan Reitman,Columbia Pictures,PG,Less than 2 hours,1984,"288,127",Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis,Comedy,,
Ghostbusters,Ivan Reitman,Columbia Pictures,PG,Less than 2 hours,1984,"288,127",Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis,Action, Adventure, Mystery
Ghostbusters II,Ivan Reitman,Sony Pictures Home Entertainment,PG,Less than 2 hours,1989,"148,711",Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis,Romance, Drama,
Drop Dead Gorgeous,Michael Patrick Jann,New Line Cinema.,PG-13,Less than 2 hours,1999,"28,035",Kirsten Dunst, Ellen Barkin, Allison Janney, Denise Richards,Drama, War,
Inspector Gadget,David Kellogg,Walt Disney Pictures,PG,Less than 2 hours,1999,"38,082",Matthew Broderick, Rupert Everett, Joely Fisher, Michelle Trachtenberg,Thriller,,
Trick,Jim Fall,Fine Line Features,R,Less than 2 hours,1999,"7,122",Tori Spelling, Christian Campbell, John Paul Pitoc, Brad Beyer,Thriller, War,
Deep Blue Sea,Renny Harlin,Warner Bros. Pictures,R,Less than 2 hours,1999,"103,323",Thomas Jane, Saffron Burrows, Samuel L. Jackson, Jacqueline McKenzie,Action, Comedy, Crime
Mystery Men,Kinka Usher,Universal Pictures,PG-13,More than 2 hours,1999,"55,584",Hank Azaria, Janeane Garofalo, William H. Macy, Kel Mitchell,Action, Comedy, Crime
Runaway Bride,Garry Marshall,Paramount Pictures,PG,Less than 2 hours,1999,"78,135",Julia Roberts, Richard Gere, Joan Cusack, Hector Elizondo,Action, Comedy, Crime
Twin Falls Idaho,Michael Polish,Columbia TriStar,R,Less than 2 hours,1999,"3,505",Mark Polish, Michael Polish, Michele Hicks, Jon Gries,Action, Comedy, Crime
Killer's Kiss,Stanley Kubrick,United Artists,UNRATED,Less than 2 hours,1955,"16,576",Frank Silvera, Jamie Smith, Irene Kane, Jerry Jarrett,Mystery, Thriller,
Spartacus,Stanley Kubrick,Universal Pictures,PG-13,More than 2 hours,1960,"102,939",Kirk Douglas, Laurence Olivier, Jean Simmons, Charles Laughton,Adventure, Crime,
Barry Lyndon,Stanley Kubrick,Warner Bros.,PG,More than 2 hours,1975,"108,860",Ryan O'Neal, Marisa Berenson, Patrick Magee, Hardy Krüger,Crime, Mystery, Thriller
Jules and Jim,François Truffaut,Janus Films,NOT RATED,Less than 2 hours,1962,"28,935",Jeanne Moreau, Oskar Werner, Henri Serre, Vanna Urbino,Crime, Drama,
Vibes,Ken Kwapis,Sony Pictures Home Entertainment,PG,Less than 2 hours,1988,"2,788",Ramon Bieri, Michael Lerner, Hercules Vilchez, Jerry Vichi,Drama, Mystery, Sci-Fi
Brighton Beach Memoirs,Gene Saks,MCA Universal Home Video,PG-13,Less than 2 hours,1986,"2,658",Jonathan Silverman, Blythe Danner, Stacey Glick, Lisa Waltz,Comedy, Drama, Family
Crimes of the Heart,Bruce Beresford,De Laurentiis Entertainment Group (DEG),PG-13,Less than 2 hours,1986,"2,982",Diane Keaton, Jessica Lange, Sissy Spacek, Sam Shepard,Biography, Drama, Sport
No Mercy,Richard Pearce,Sony Pictures Home Entertainment,R,Less than 2 hours,1986,"5,415",Richard Gere, Kim Basinger, Jeroen Krabbé, George Dzundza,Comedy, Drama, War
Little Shop of Horrors,Frank Oz,Warner Bros. Pictures,PG-13,Less than 2 hours,1986,"52,062",Levi Stubbs, Rick Moranis, Ellen Greene, Vincent Gardenia,Comedy, Romance,
Allan Quatermain and the Lost City of Gold,Gary Nelson,Media Home Entertainment,PG,Less than 2 hours,1986,"7,363",Richard Chamberlain, Sharon Stone, James Earl Jones, Henry Silva,Comedy, Romance,
Radio Days,Woody Allen,MGM,PG,Less than 2 hours,1987,"25,847",Mike Starr, Paul Herman, Don Pardo, Martin Rosenblatt,Comedy, Romance,
From the Hip,Bob Clark,Lorimar Home Video,PG,Less than 2 hours,1987,"1,787",Judd Nelson, Elizabeth Perkins, John Hurt, Darren McGavin,Comedy, Romance,
Outrageous Fortune,Arthur Hiller,Touchstone Pictures,R,Less than 2 hours,1987,"5,909",Shelley Long, Bette Midler, Peter Coyote, Robert Prosky,Comedy, Drama, Family
Deadtime Stories,Jeffrey Delman,Continental Home Video,R,Less than 2 hours,1986,892,Scott Valentine, Nicole Picard, Matt Mitler, Cathryn de Prume,Comedy, Drama, Romance
Light of Day,Paul Schrader,TAFT Entertainment Pictures,PG-13,Less than 2 hours,1987,"2,032",Michael J. Fox, Gena Rowlands, Joan Jett, Michael McKean,Comedy, Drama, Romance
Frances,Graeme Clifford,LionsGate Entertainment,R,More than 2 hours,1982,"5,474",Jessica Lange, Kim Stanley, Sam Shepard, Bart Burns,Comedy, Drama, Romance
Plenty,Fred Schepisi,20th Century Fox Film Corporat,R,More than 2 hours,1985,"2,202",Meryl Streep, Charles Dance, Tracey Ullman, John Gielgud,Comedy,,
Dick,Andrew Fleming,Sony Pictures Home Entertainment,PG-13,Less than 2 hours,1999,"16,450",Kirsten Dunst, Michelle Williams, Dan Hedaya, Will Ferrell,Comedy, Crime, Romance
Illuminata,John Turturro,Overseas Filmgroup,R,Less than 2 hours,1998,"1,420",Leo Bassi, Henri Behar, Maurizio Benazzo, Fernando Bolles,Comedy, Drama, Romance
Bowfinger,Frank Oz,Universal Studios,PG-13,Less than 2 hours,1999,"58,625",Steve Martin, Eddie Murphy, Heather Graham, Christine Baranski,Comedy, Crime,
Brokedown Palace,Jonathan Kaplan,Twentieth Century Fox Home Entertainment,PG-13,Less than 2 hours,1999,"19,177",Claire Danes, Kate Beckinsale, Bill Pullman, Jacqueline Kim,Drama,,
Detroit Rock City,Adam Rifkin,New Line Cinema,R,Less than 2 hours,1999,"31,413",Giuseppe Andrews, James DeBello, Edward Furlong, Sam Huntington,Adventure, Comedy, Drama
Better Than Chocolate,Anne Wheeler,Trimark Pictures,R,Less than 2 hours,1999,"6,792",Wendy Crewson, Karyn Dwyer, Christina Cox, Ann-Marie MacDonald,Drama,,
Heaven Can Wait,"Warren Beatty, Buck Henry",Paramount Home Video,PG,Less than 2 hours,1978,"15,037",Warren Beatty, Julie Christie, James Mason, Jack Warden,Comedy,,
Heaven Can Wait,"Warren Beatty, Buck Henry",Paramount Home Video,PG,Less than 2 hours,1978,"15,037",Warren Beatty, Julie Christie, James Mason, Jack Warden,Drama, Mystery,
Heaven Can Wait,"Warren Beatty, Buck Henry",Paramount Home Video,PG,Less than 2 hours,1978,"15,037",Warren Beatty, Julie Christie, James Mason, Jack Warden,Comedy,,
Heaven Can Wait,"Warren Beatty, Buck Henry",Paramount Home Video,PG,Less than 2 hours,1978,"15,037",Warren Beatty, Julie Christie, James Mason, Jack Warden,Drama, Mystery,
Heaven Can Wait,"Warren Beatty, Buck Henry",Paramount Home Video,PG,Less than 2 hours,1978,"15,037",Warren Beatty, Julie Christie, James Mason, Jack Warden,Comedy,,
Heaven Can Wait,"Warren Beatty, Buck Henry",Paramount Home Video,PG,Less than 2 hours,1978,"15,037",Warren Beatty, Julie Christie, James Mason, Jack Warden,Drama, Mystery,
Heaven Can Wait,"Warren Beatty, Buck Henry",Paramount Home Video,PG,Less than 2 hours,1978,"15,037",Warren Beatty, Julie Christie, James Mason, Jack Warden,Comedy,,
Heaven Can Wait,"Warren Beatty, Buck Henry",Paramount Home Video,PG,Less than 2 hours,1978,"15,037",Warren Beatty, Julie Christie, James Mason, Jack Warden,Drama, Mystery,
Pit and the Pendulum,Roger Corman,American International Pictures (AIP),APPROVED,Less than 2 hours,1961,"9,621",Vincent Price, John Kerr, Barbara Steele, Luana Anders,Horror, Sci-Fi,
Haunted Honeymoon,Gene Wilder,HBO Video,PG,Less than 2 hours,1986,"5,363",Gene Wilder, Gilda Radner, Dom DeLuise, Jonathan Pryce,Comedy, Drama, Music
Cat's Eye,Lewis Teague,WARNER BROTHERS PICTURES,PG-13,Less than 2 hours,1985,"17,631",Drew Barrymore, James Woods, Alan King, Kenneth McMillan,Comedy, Romance,
Damien: Omen II,"Don Taylor, Mike Hodges",20th Century Fox,R,Less than 2 hours,1978,"23,529",William Holden, Lee Grant, Jonathan Scott-Taylor, Robert Foxworth,Crime, Drama,
Airplane!,"Jim Abrahams, David Zucker, Jerry Zucker",Paramount Pictures,PG,Less than 2 hours,1980,"169,389",Kareem Abdul-Jabbar, Lloyd Bridges, Peter Graves, Julie Hagerty,Comedy, Romance,
Airplane II: The Sequel,Ken Finkleman,Paramount Home Video,PG,Less than 2 hours,1982,"39,510",Lloyd Bridges, Raymond Burr, Chuck Connors, Rip Torn,Comedy, Drama, Romance
National Lampoon's Vacation,Harold Ramis,Warner Bros. Pictures,R,Less than 2 hours,1983,"75,535",Chevy Chase, Beverly D'Angelo, Imogene Coca, Randy Quaid,Comedy, Crime,
Funny Farm,George Roy Hill,Warner Home Video,PG,Less than 2 hours,1988,"15,995",Chevy Chase, Madolyn Smith Osborne, Kevin O'Morrison, Joseph Maher,Comedy, Crime,
Big,Penny Marshall,Twentieth Century Fox Home Entertainment,PG,Less than 2 hours,1988,"161,133",Tom Hanks, Elizabeth Perkins, Robert Loggia, John Heard,Comedy, Crime,
Problem Child,Dennis Dugan,Universal Pictures,PG,Less than 2 hours,1990,"23,427",John Ritter, Jack Warden, Michael Oliver, Gilbert Gottfried,Comedy, Crime,
Problem Child 2,Brian Levant,MCA Universal Home Video,PG-13,Less than 2 hours,1991,"17,476",John Ritter, Michael Oliver, Jack Warden, Laraine Newman,Comedy,,
Little Nemo: Adventures in Slumberland,"Masami Hata, William T. Hurtz",TMS Entertainment,G,Less than 2 hours,1989,"5,680",Gabriel Damon, Mickey Rooney, Rene Auberjonois, Danny Mann,Mystery, Thriller,
Oscar and Lucinda,Gillian Armstrong,Twentieth Century Fox Home Entertainment,R,More than 2 hours,1997,"5,800",Ralph Fiennes, Cate Blanchett, Ciarán Hinds, Tom Wilkinson,Drama, Romance,
Tequila Sunrise,Robert Towne,WARNER BROTHERS PICTURES,R,Less than 2 hours,1988,"24,204",Mel Gibson, Michelle Pfeiffer, Kurt Russell, Raul Julia,Biography, Drama, Romance
Mickey Blue Eyes,Kelly Makin,Warner Home Video,PG-13,Less than 2 hours,1999,"30,854",Hugh Grant, James Caan, Jeanne Tripplehorn, Burt Young,Drama,,
Teaching Mrs. Tingle,Kevin Williamson,Miramax,PG-13,Less than 2 hours,1999,"17,715",Helen Mirren, Katie Holmes, Jeffrey Tambor, Barry Watson,Action, Comedy, Crime
Universal Soldier: The Return,Mic Rodgers,Sony Pictures Home Entertainment,R,Less than 2 hours,1999,"24,890",Jean-Claude Van Damme, Michael Jai White, Heidi Schanz, Xander Berkeley,Action, Adventure, Comedy
Universal Soldier,Roland Emmerich,TriStar Pictures,R,Less than 2 hours,1992,"71,326",Jean-Claude Van Damme, Dolph Lundgren, Ally Walker, Ed O'Ross,Action, Adventure, Crime
Love Stinks,Jeff Franklin,Legacy Releasing,R,Less than 2 hours,1999,"4,469",French Stewart, Bridgette Wilson-Sampras, Bill Bellamy, Tyra Banks,Horror, Mystery,
Perfect Blue,Satoshi Kon,Palm Pictures,R,Less than 2 hours,1997,"30,772",Junko Iwao, Rica Matsumoto, Shinpachi Tsuji, Masaaki Ôkura,Comedy, Crime,
In Too Deep,Michael Rymer,Dimension Films,R,Less than 2 hours,1999,"4,811",Omar Epps, LL Cool J, Nia Long, Stanley Tucci,Comedy, Drama,
Iron Eagle,Sidney J. Furie,TriStar Pictures,PG-13,Less than 2 hours,1986,"11,060",Louis Gossett Jr., Jason Gedrick, David Suchet, Larry B. Scott,Drama,,
Iron Eagle II,Sidney J. Furie,TriStar Pictures,PG,Less than 2 hours,1988,"4,100",Louis Gossett Jr., Mark Humphrey, Stuart Margolin, Alan Scarfe,Horror, Sci-Fi,
Aces: Iron Eagle III,John Glen,Sony Pictures Home Entertainment,R,Less than 2 hours,1992,"2,380",Louis Gossett Jr., Rachel McLish, Paul Freeman, Horst Buchholz,Comedy, Drama,
Three Days of the Condor,Sydney Pollack,Paramount Home Video,R,Less than 2 hours,1975,"37,376",Robert Redford, Faye Dunaway, Cliff Robertson, Max von Sydow,Drama, Fantasy, Romance
Medicine Man,John McTiernan,Hollywood Pictures,PG-13,Less than 2 hours,1992,"18,149",Sean Connery, Lorraine Bracco, José Wilker, Rodolfo De Alexandre,Animation, Adventure, Comedy
Dudley Do-Right,Hugh Wilson,Universal Pictures,PG,Less than 2 hours,1999,"8,423",Brendan Fraser, Sarah Jessica Parker, Alfred Molina, Eric Idle,Drama, Fantasy, Romance
Chill Factor,Hugh Johnson,Warner Bros. Pictures,R,Less than 2 hours,1999,"8,539",Cuba Gooding Jr., Skeet Ulrich, Peter Firth, David Paymer,Comedy,,
Outside Providence,Michael Corrente,Miramax,R,Less than 2 hours,1999,"7,826",Shawn Hatosy, Tommy Bone, Samantha Lavigne, Jonathan Brandis,Comedy, Crime,
West Beirut,Ziad Doueiri,Cowboy Booking,PG-13,Less than 2 hours,1998,"2,391",Rami Doueiri, Naamar Sahli, Mohamad Chamas, Rola Al Amin,Drama,,
Stigmata,Rupert Wainwright,MGM,R,Less than 2 hours,1999,"56,262",Patricia Arquette, Gabriel Byrne, Jonathan Pryce, Nia Long,Comedy, Drama,
Stir of Echoes,David Koepp,Artisan Entertainment,R,Less than 2 hours,1999,"64,480",Zachary David Cope, Kevin Bacon, Kathryn Erbe, Illeana Douglas,Action, Crime,
"Black Cat, White Cat",Emir Kusturica,October Films,R,More than 2 hours,1998,"42,716",Bajram Severdzan, Srdjan 'Zika' Todorovic, Branka Katic, Florijan Ajdini,Drama, Romance,
Whiteboyz,Marc Levin,Fox,R,Less than 2 hours,1999,"1,585",Danny Hoch, Dash Mihok, Mark Webber, Piper Perabo,Drama, History, Horror
Only Angels Have Wings,Howard Hawks,Sony Pictures Entertainment,APPROVED,More than 2 hours,1939,"9,462",Cary Grant, Jean Arthur, Richard Barthelmess, Rita Hayworth,Comedy, Horror,
Queens Logic,Steve Rash,Live Home Video,R,Less than 2 hours,1991,"1,326",Kevin Bacon, Linda Fiorentino, John Malkovich, Joe Mantegna,Crime, Drama, Thriller
Public Access,Bryan Singer,Triboro,R,Less than 2 hours,1993,746,Ron Marquette, Bert Williams, Leigh Hunt, John Renshaw,Comedy, Drama, Fantasy
Saturn 3,"Stanley Donen, John Barry",Associated Film Distribution,R,Less than 2 hours,1980,"6,446",Farrah Fawcett, Kirk Douglas, Harvey Keitel,,Action, Drama, Sci-Fi
Alice Sweet Alice,Alfred Sole,Allied Artists Pictures,R,Less than 2 hours,1976,"6,263",Linda Miller, Mildred Clinton, Paula E. Sheppard, Niles McMaster,Comedy, Drama, War
Nightmares,Joseph Sargent,Universal Pictures,R,Less than 2 hours,1983,"2,150",Cristina Raines, Joe Lambie, Anthony James, Clare Nono,Comedy, Sci-Fi,
Yellow Submarine,George Dunning,Independent Pictures,G,Less than 2 hours,1968,"19,835",The Beatles, Paul Angelis, John Clive, Dick Emery,Comedy, Fantasy, Horror
American Beauty,Sam Mendes,Dream Works,R,More than 2 hours,1999,"876,140",Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley,Action, Horror, Thriller
Stop Making Sense,Jonathan Demme,Palm Pictures,NOT RATED,Less than 2 hours,1984,"8,483",Bernie Worrell, Alex Weir, Steven Scales, Lynn Mabry,Crime, Drama,
Blue Streak,Les Mayfield,Sony Pictures Home Entertainment,PG-13,Less than 2 hours,1999,"62,977",Martin Lawrence, Luke Wilson, Peter Greene, Dave Chappelle,Documentary,,
For Love of the Game,Sam Raimi,Universal Pictures,PG-13,More than 2 hours,1999,"26,985",Kevin Costner, Kelly Preston, John C. Reilly, Jena Malone,Comedy, Drama, Romance
Caligula,"Tinto Brass, Bob Guccione, Giancarlo Lui",Analysis Releasing,UNRATED,More than 2 hours,1979,"28,424",Malcolm McDowell, Teresa Ann Savoy, Guido Mannari, John Gielgud,Biography, Drama,
Splendor,Gregg Araki,Souvlaki Space Station,R,Less than 2 hours,1999,"2,706",Kathleen Robertson, Johnathon Schaech, Matt Keeslar, Kelly Macdonald,Biography, Drama, History
Fright Night,Craig Gillespie,Walt Disney Pictures,R,Less than 2 hours,2011,"88,095",Anton Yelchin, Colin Farrell, Toni Collette, David Tennant,Drama, Music,
Fright Night,Craig Gillespie,Walt Disney Pictures,R,Less than 2 hours,2011,"88,095",Anton Yelchin, Colin Farrell, Toni Collette, David Tennant,Action, Adventure, Crime
Fright Night,Craig Gillespie,Walt Disney Pictures,R,Less than 2 hours,2011,"88,095",Anton Yelchin, Colin Farrell, Toni Collette, David Tennant,Drama, Music,
Fright Night,Craig Gillespie,Walt Disney Pictures,R,Less than 2 hours,2011,"88,095",Anton Yelchin, Colin Farrell, Toni Collette, David Tennant,Action, Adventure, Crime
Fright Night,Craig Gillespie,Walt Disney Pictures,R,Less than 2 hours,2011,"88,095",Anton Yelchin, Colin Farrell, Toni Collette, David Tennant,Drama, Music,
Fright Night,Craig Gillespie,Walt Disney Pictures,R,Less than 2 hours,2011,"88,095",Anton Yelchin, Colin Farrell, Toni Collette, David Tennant,Action, Adventure, Crime
Fright Night,Craig Gillespie,Walt Disney Pictures,R,Less than 2 hours,2011,"88,095",Anton Yelchin, Colin Farrell, Toni Collette, David Tennant,Drama, Music,
Fright Night,Craig Gillespie,Walt Disney Pictures,R,Less than 2 hours,2011,"88,095",Anton Yelchin, Colin Farrell, Toni Collette, David Tennant,Action, Adventure, Crime
Barefoot in the Park,Gene Saks,Paramount Home Video,APPROVED,Less than 2 hours,1967,"11,662",Robert Redford, Jane Fonda, Charles Boyer, Mildred Natwick,Horror, Mystery,
Deliverance,John Boorman,Warner Bros.,R,Less than 2 hours,1972,"81,977",Jon Voight, Burt Reynolds, Ned Beatty, Ronny Cox,Comedy, Family,
Excalibur,John Boorman,Warner Bros. Pictures,PG,More than 2 hours,1981,"48,497",Nigel Terry, Helen Mirren, Nicholas Clay, Cherie Lunghi,Drama, Fantasy, Romance
Sommersby,Jon Amiel,Warner Bros. Pictures,PG-13,Less than 2 hours,1993,"16,135",Richard Gere, Jodie Foster, Lanny Flaherty, Wendell Wellman,Comedy, Drama, Music
Thumbelina,"Don Bluth, Gary Goldman",Warner Home Video,G,Less than 2 hours,1994,"12,197",Gino Conforti, Barbara Cook, Jodi Benson, Will Ryan,Action, Adventure, Drama
Tommy,Ken Russell,Sony Pictures,PG,Less than 2 hours,1975,"16,074",Oliver Reed, Ann-Margret, Roger Daltrey, Elton John,Drama, Family, Romance
Hell Night,Tom DeSimone,Anchor Bay Entertainment,R,Less than 2 hours,1981,"4,321",Linda Blair, Vincent Van Patten, Peter Barton, Kevin Brophy,Biography, Drama, Music
Armour of God,"Jackie Chan, Eric Tsang",Miramax,R,Less than 2 hours,1986,"13,560",Jackie Chan, Alan Tam, Rosamund Kwan, Lola Forner,Crime, Drama, Romance
Double Jeopardy,Bruce Beresford,Paramount Pictures,R,Less than 2 hours,1999,"59,159",Tommy Lee Jones, Ashley Judd, Benjamin Weir, Jay Brazeau,Comedy, Crime, Drama
Jakob the Liar,Peter Kassovitz,TriStar Pictures,PG-13,Less than 2 hours,1999,"13,078",Robin Williams, Hannah Taylor Gordon, Éva Igó, István Bálint,Drama,,
Mumford,Lawrence Kasdan,Buena Vista Pictures,R,Less than 2 hours,1999,"8,228",Loren Dean, Hope Davis, Jason Lee, Alfre Woodard,Action, Thriller,
Dog Park,Bruce McCulloch,New Line Home Entertainment,R,Less than 2 hours,1998,"1,997",Natasha Henstridge, Luke Wilson, Kathleen Robertson, Janeane Garofalo,Comedy, Drama,
Guinevere,Audrey Wells,Miramax,R,Less than 2 hours,1999,"2,196",Sarah Polley, Stephen Rea, Jean Smart, Gina Gershon,Drama,,
Simon Sez,Kevin Alyn Elders,Sony Pictures Home Entertainment,PG-13,Less than 2 hours,1999,"5,988",Dennis Rodman, Dane Cook, John Pinette, Ricky Harris,Comedy,,
Drive Me Crazy,John Schultz,20th Century Fox,PG-13,Less than 2 hours,1999,"15,505",Melissa Joan Hart, Adrian Grenier, Stephen Collins, Mark Metcalf,Comedy, Crime, Horror
